pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc,best_params,best_val_primary_score,best_val_f1_class_1,best_val_recall_class_1,best_val_f1_macro,best_val_balanced_accuracy
P05_TFIDF_UniBi_SGDLog,0.9941732629727352,0.9848050458715596,0.9964213369345036,0.9904895404534537,0.9943503369764307,0.9941732629727352,0.9942077511008965,1.0,0.9928426738690074,0.9964084841092363,7405.0,0.9696100917431193,1.0,0.984570596797671,1691.0,0.9964213369345036,0.9997274764801222,0.9985848028702001,0.8817062445030783,0.8010461539908575,0.8270266024498929,0.8129016175577737,0.8876496195934525,0.8817062445030783,0.8841510789630637,0.9389567147613762,0.9141004862236629,0.9263618943334245,1851.0,0.663135593220339,0.7399527186761229,0.6994413407821229,423.0,0.8270266024498929,0.9192781871150091,0.7800598825864217,"{""alpha"": 1e-05, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",0.6977611940298507,0.6977611940298507,0.7362204724409449,0.8119617273704404,0.8253559607929297
