pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc,best_params,best_val_primary_score,best_val_f1_class_1,best_val_recall_class_1,best_val_f1_macro,best_val_balanced_accuracy
P07_CharTFIDF_LogReg,0.9318381706244503,0.869378416000509,0.9366892525109098,0.8971597856452456,0.9429650217574574,0.9318381706244503,0.9346744186954492,0.9865194320952244,0.9289669142471303,0.9568785644735012,7405.0,0.7522373999057936,0.9444115907746895,0.8374410068169901,1691.0,0.9366892525109098,0.9828672349264546,0.9292716155012513,0.86103781882146,0.7723898968702818,0.839864209876969,0.7971763244799458,0.8850137692424193,0.86103781882146,0.8686451441662171,0.951736315479694,0.873581847649919,0.9109859154929577,1851.0,0.5930434782608696,0.806146572104019,0.6833667334669339,423.0,0.839864209876969,0.91253338237717,0.7433707153862187,"{""C"": 1.0, ""class_weight"": ""balanced""}",0.6903553299492385,0.6903553299492385,0.8031496062992126,0.8024006663771438,0.8417188175510464
