pipeline,classifier_name,params,primary_metric,primary_score,val_accuracy,val_precision_macro,val_recall_macro,val_f1_macro,val_precision_weighted,val_recall_weighted,val_f1_weighted,val_precision_class_0,val_recall_class_0,val_f1_class_0,val_support_class_0,val_precision_class_1,val_recall_class_1,val_f1_class_1,val_support_class_1,val_balanced_accuracy,val_roc_auc,val_pr_auc,best_params
P01_Count_MultinomialNB,clf,"{""alpha"": 0.1}",f1_pos,0.6851485148514852,0.8835164835164835,0.808266038181207,0.8054476707513272,0.806843920347091,0.8829933054492626,0.8835164835164835,0.8832490210868228,0.9272890484739676,0.9297929792979298,0.9285393258426966,1111.0,0.6892430278884463,0.6811023622047244,0.6851485148514852,254.0,0.8054476707513272,0.8955505786799153,0.7454450102111757,"{""alpha"": 0.1}"
P02_TFIDF_Unigram_LogReg,clf,"{""C"": 2.0, ""class_weight"": ""balanced""}",f1_pos,0.6689303904923599,0.8571428571428571,0.7663599478336474,0.825689064969489,0.7889257277076466,0.8783037654998241,0.8571428571428571,0.864263459571017,0.9446601941747573,0.8757875787578758,0.9089210649229332,1111.0,0.5880597014925373,0.7755905511811023,0.6689303904923599,254.0,0.825689064969489,0.9066103460739775,0.7328397754939846,"{""C"": 2.0, ""class_weight"": ""balanced""}"
P03_TFIDF_UniBi_LogReg,clf,"{""C"": 2.0, ""class_weight"": ""balanced""}",f1_pos,0.6858168761220825,0.8717948717948718,0.7855205012026627,0.8255792114644536,0.802641525957958,0.8829343820953153,0.8717948717948718,0.8759885771735955,0.940677966101695,0.8991899189918992,0.9194661757938334,1111.0,0.6303630363036303,0.7519685039370079,0.6858168761220825,254.0,0.8255792114644536,0.9092716358249998,0.7495893230923566,"{""C"": 2.0, ""class_weight"": ""balanced""}"
P04_TFIDF_UniBi_LinearSVC,clf,"{""C"": 2.0, ""class_weight"": null}",f1_pos,0.7115789473684211,0.8996336996336997,0.845202591526121,0.8092748251203074,0.8254125335511728,0.8957415510582931,0.8996336996336997,0.8968816788688418,0.9256993006993007,0.9531953195319532,0.9392461197339246,1111.0,0.7647058823529411,0.6653543307086615,0.7115789473684211,254.0,0.8092748251203074,0.903272216985478,0.7356798039721646,"{""C"": 2.0, ""class_weight"": null}"
P05_TFIDF_UniBi_SGDLog,clf,"{""alpha"": 1e-05, ""class_weight"": ""balanced"", ""penalty"": ""l2""}",f1_pos,0.6977611940298507,0.8813186813186813,0.8006276890434373,0.8253559607929297,0.8119617273704404,0.8869599991306835,0.8813186813186813,0.8836612563615651,0.938134810710988,0.9144914491449145,0.92616226071103,1111.0,0.6631205673758865,0.7362204724409449,0.6977611940298507,254.0,0.8253559607929297,0.9083396528629241,0.7436030970155767,"{""alpha"": 1e-05, ""class_weight"": ""balanced"", ""penalty"": ""l2""}"
