pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc
P11_TFIDF_SVD_LogReg,0.8830255057167986,0.8594551049297725,0.7223553538992425,0.76442517726267,0.8781764379985892,0.8830255057167986,0.8694270794608246,0.8892572130141191,0.9781228899392302,0.9315755627009646,7405.0,0.8296529968454258,0.4665878178592549,0.5972747918243755,1691.0,0.7223553538992425,0.897219661144455,0.7405060059359027,0.8689533861037819,0.808496850475861,0.7152353912587024,0.7472383356608301,0.8584574597794901,0.8689533861037819,0.8573835143886724,0.888055972013993,0.9600216099405726,0.9226375908618899,1851.0,0.7289377289377289,0.47044917257683216,0.5718390804597702,423.0,0.7152353912587024,0.8851544050688849,0.6725710309657459
