pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc,best_params,best_val_primary_score,best_val_f1_class_1,best_val_recall_class_1,best_val_f1_macro,best_val_balanced_accuracy
P13_TFIDF_SelectKBest_LogReg,0.9223834652594547,0.8583469506783031,0.9103478677879595,0.8807155976390448,0.9309758995303674,0.9223834652594547,0.9250032084245772,0.9739634922880996,0.9295070898041864,0.951216141514649,7405.0,0.7427304090685066,0.8911886457717327,0.8102150537634408,1691.0,0.9103478677879595,0.9687097478768122,0.9092357319752656,0.866754617414248,0.7784676663542642,0.8278733749439635,0.7985755742824594,0.8819765055280383,0.866754617414248,0.8721656525834376,0.9432989690721649,0.8897893030794165,0.9157631359466222,1851.0,0.6136363636363636,0.7659574468085106,0.6813880126182965,423.0,0.8278733749439635,0.9124043868690235,0.7521532226187525,"{""C"": 2.0, ""class_weight"": ""balanced""}",0.6654991243432574,0.6654991243432574,0.7480314960629921,0.7885161207635694,0.8168600324599389
