pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc,best_params,best_val_primary_score,best_val_f1_class_1,best_val_recall_class_1,best_val_f1_macro,best_val_balanced_accuracy
P04_TFIDF_UniBi_LinearSVC,0.9980211081794196,0.9976377193507672,0.9958185109155153,0.9967251735601208,0.9980200376346974,0.9980211081794196,0.9980192963169668,0.9982463240253608,0.9993247805536799,0.9987852611688487,7405.0,0.9970291146761735,0.9923122412773506,0.994665085951393,1691.0,0.9958185109155153,0.9999587521177973,0.9998041210671185,0.890061565523307,0.8294813705026292,0.7892992478667846,0.8069617373375728,0.8850781047503977,0.890061565523307,0.8864969616333022,0.9180156657963446,0.9497568881685575,0.9336165693043016,1851.0,0.7409470752089137,0.6288416075650118,0.680306905370844,423.0,0.7892992478667846,0.9117428059460544,0.77787068593144,"{""C"": 2.0, ""class_weight"": null}",0.7115789473684211,0.7115789473684211,0.6653543307086615,0.8254125335511728,0.8092748251203074
