pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc
P02_TFIDF_Unigram_LogReg,0.9036939313984169,0.9318887221451189,0.7475983390639805,0.8011465480375037,0.9099696698557782,0.9036939313984169,0.8908519596303172,0.8969962300863432,0.9960837272113436,0.9439467622216534,7405.0,0.9667812142038946,0.4991129509166174,0.6583463338533542,1691.0,0.7475983390639805,0.9638416592429795,0.8969623398734392,0.8737906772207564,0.860060138961873,0.6890256752148541,0.7323792055249856,0.8705006121427492,0.8737906772207564,0.8545422917812231,0.8766859344894027,0.9832522960561858,0.9269162210338681,1851.0,0.8434343434343434,0.3947990543735225,0.537842190016103,423.0,0.6890256752148541,0.9132779802113228,0.7501766941175282
