pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc
P04_TFIDF_UniBi_LinearSVC,0.9956024626209323,0.9956774699608772,0.9897698064703673,0.9926924521771769,0.9956031390658988,0.9956024626209323,0.9955892813889571,0.9955591441259588,0.9990546927751519,0.9973038554866541,7405.0,0.9957957957957958,0.9804849201655825,0.9880810488676997,1691.0,0.9897698064703673,0.9998523781021262,0.9992807763286448,0.895778364116095,0.847211247607877,0.7873394101712319,0.8122027871754942,0.890395458301361,0.895778364116095,0.8908751166884658,0.9159793814432989,0.9600216099405726,0.9374835135848061,1851.0,0.7784431137724551,0.6146572104018913,0.6869220607661823,423.0,0.7873394101712319,0.9161248216732889,0.7834162447497595
