pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc
P08_CharTFIDF_LinearSVC,0.9918645558487247,0.9928917219695321,0.9801729056916886,0.9863866253099749,0.991884302262307,0.9918645558487247,0.9918113904916761,0.9912880310950275,0.9987846049966239,0.9950221983048567,7405.0,0.9944954128440368,0.9615612063867534,0.9777510523150932,1691.0,0.9801729056916886,0.999694853518109,0.9986410449926953,0.8834652594547053,0.8241781139548292,0.7642734806947367,0.7886726047299939,0.8765032337161538,0.8834652594547053,0.8775523886741095,0.9075025693730729,0.9540788762830902,0.9302080589939425,1851.0,0.7408536585365854,0.574468085106383,0.6471371504660453,423.0,0.7642734806947367,0.9141119808729036,0.7523886656177172
