pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc,best_params,best_val_primary_score,best_val_f1_class_1,best_val_recall_class_1,best_val_f1_macro,best_val_balanced_accuracy
P01_Count_MultinomialNB,0.9456904133685137,0.9056096015251458,0.9180458486382409,0.9116509470132659,0.9466676436321743,0.9456904133685137,0.9461003821450203,0.9709690609240834,0.9620526671168129,0.9664902998236331,7405.0,0.8402501421262081,0.8740390301596689,0.8568115942028985,1691.0,0.9180458486382409,0.977393445300237,0.9306220737063757,0.882145998240985,0.8039363676425862,0.8127061852707564,0.8081937927796026,0.883938769142954,0.882145998240985,0.8829839835719921,0.9313351498637602,0.9232847109670448,0.9272924579489962,1851.0,0.6765375854214123,0.7021276595744681,0.6890951276102089,423.0,0.8127061852707564,0.9034206798957307,0.7583852460088194,"{""alpha"": 0.1}",0.6851485148514852,0.6851485148514852,0.6811023622047244,0.806843920347091,0.8054476707513272
