pipeline,train_accuracy,train_precision_macro,train_recall_macro,train_f1_macro,train_precision_weighted,train_recall_weighted,train_f1_weighted,train_precision_class_0,train_recall_class_0,train_f1_class_0,train_support_class_0,train_precision_class_1,train_recall_class_1,train_f1_class_1,train_support_class_1,train_balanced_accuracy,train_roc_auc,train_pr_auc,test_accuracy,test_precision_macro,test_recall_macro,test_f1_macro,test_precision_weighted,test_recall_weighted,test_f1_weighted,test_precision_class_0,test_recall_class_0,test_f1_class_0,test_support_class_0,test_precision_class_1,test_recall_class_1,test_f1_class_1,test_support_class_1,test_balanced_accuracy,test_roc_auc,test_pr_auc
P14_TFIDF_SelectKBest_LinearSVC,0.9594327176781002,0.9666012543444451,0.8981941174051289,0.927832581558931,0.9601241799435131,0.9594327176781002,0.957831448112334,0.9562905317769131,0.9956785955435516,0.9755871650678134,7405.0,0.976911976911977,0.8007096392667061,0.8800779980500487,1691.0,0.8981941174051289,0.9868373336059233,0.963850346914224,0.8948988566402815,0.866392033242585,0.7612657141433996,0.7989349009539277,0.8901421754899073,0.8948988566402815,0.8861637543722047,0.9042126379137412,0.9740680713128039,0.9378413524057218,1851.0,0.8285714285714286,0.5484633569739953,0.6600284495021337,423.0,0.7612657141433996,0.9121042488055143,0.7775970857545831
